rev1,rev2,rev3,rev4,rev5,rev6,rev7,rev8,rev9,rev10,rev11,rev12,rev13,rev14,rev15,rev16,rev17,rev18
0.004470457322895527,-20.003459930419922,99.99920654296875,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
0.004470457322895527,-20.003459930419922,99.99920654296875,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
0.004470457322895527,-20.003459930419922,99.99920654296875,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
0.004451083485037088,-20.004173278808594,99.99977111816406,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-0.305510014295578,-31.46687126159668,108.85958099365234,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-0.6066356301307678,-42.925987243652344,116.50006866455078,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-0.8942661881446838,-54.22111511230469,122.94364929199219,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-1.2655516862869263,-64.1124267578125,127.8998794555664,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-1.6390303373336792,-71.90332794189453,131.3882293701172,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-1.8792381286621094,-76.92090606689453,133.3745574951172,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-2.158230781555176,-80.78006744384766,134.95973205566406,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-2.742389678955078,-81.6289291381836,135.93484497070312,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-3.202648878097534,-81.11412048339844,136.3219757080078,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-3.39371657371521,-77.63798522949219,135.43211364746094,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-3.6501686573028564,-72.92584991455078,134.0760955810547,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-4.052889823913574,-65.46245574951172,131.556396484375,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-4.4173688888549805,-55.869625091552734,127.54469299316406,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-4.714948654174805,-45.09730911254883,122.05087280273438,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-4.976442337036133,-36.037166595458984,116.71835327148438,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.183626174926758,-29.13215446472168,112.185791015625,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.294760227203369,-25.525148391723633,109.63985443115234,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.378410816192627,-22.845869064331055,107.68000030517578,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,-0.002404620172455907,19.99921989440918,-99.9991455078125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,-0.002380947582423687,20.000091552734375,-99.99984741210938,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,0.30762025713920593,31.46343421936035,-108.860595703125,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,0.6087725162506104,42.92287063598633,-116.50165557861328,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,0.8964108228683472,54.21779251098633,-122.94548797607422,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,1.268052339553833,64.11634826660156,-127.90559387207031,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,1.640897274017334,71.89395904541016,-131.38804626464844,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,1.8814271688461304,76.91829681396484,-133.37750244140625,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,2.16035532951355,80.7784194946289,-134.96302795410156,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
-5.4283366203308105,-21.246768951416016,106.51028442382812,2.744718074798584,81.62741088867188,-135.93832397460938,0.003491367446258664,-19.998788833618164,100.00513458251953,-0.0019770567305386066,20.005321502685547,-99.99696350097656,0.0032082784455269575,-20.00034523010254,100.00563049316406,0.004467659164220095,20.002145767211914,-100.00224304199219
